user_id,item_id,gender,age_group,category,device,hour,price,user_click_count,item_ctr,label
22,33,M,10s,electronics,pc,23,137.16,6,0.1471136567353389,0
349,377,F,10s,electronics,mobile,3,160.12,7,0.14248411480756248,1
726,214,F,40s,food,pc,18,335.65,7,0.024714348009701362,0
683,50,M,20s,electronics,tablet,19,298.81,3,0.204663952848604,0
835,440,M,30s,fashion,tablet,16,325.41,6,0.07333279732953216,0
566,492,F,20s,book,mobile,21,440.02,1,0.23081422432651186,0
906,393,M,30s,electronics,mobile,18,84.4,7,0.19083196252008197,0
810,489,M,30s,sports,mobile,23,62.59,4,0.022298240918959378,0
320,210,M,50s,book,tablet,13,284.49,6,0.09086237271283094,0
126,434,M,20s,fashion,mobile,9,252.58,7,0.28694677810019836,0
277,29,F,50s,book,tablet,20,204.42,6,0.1311979910082025,0
976,39,M,40s,book,pc,8,452.83,7,0.259705309575859,0
204,347,M,30s,fashion,mobile,15,281.4,4,0.19734959902664095,1
194,100,F,10s,electronics,mobile,14,285.79,2,0.1883374406504732,1
681,173,F,30s,fashion,pc,15,186.38,6,0.2374067167779031,0
664,17,F,40s,sports,pc,17,175.32,7,0.07084466953520013,0
547,56,M,30s,fashion,pc,20,493.86,4,0.13140178904348807,0
696,226,F,50s,food,pc,22,313.42,7,0.12394645598020204,0
286,46,M,20s,food,tablet,22,413.43,3,0.2378872764805568,0
57,67,F,10s,book,mobile,9,226.49,4,0.15219249527514578,0
734,197,M,50s,electronics,tablet,2,99.97,6,0.15048155405086147,0
303,142,F,20s,electronics,tablet,6,165.8,6,0.02262622181986711,1
163,323,F,10s,food,pc,6,176.33,4,0.16981472939487943,0
19,23,M,40s,sports,mobile,19,284.63,5,0.14457679534414228,0
370,487,F,30s,fashion,tablet,10,81.53,7,0.2537897004365073,0
264,94,F,10s,fashion,tablet,22,196.57,6,0.2745564520228838,0
794,242,F,40s,fashion,pc,23,54.79,4,0.12794533488147447,0
113,237,F,20s,sports,mobile,2,250.78,2,0.5429152645810436,1
488,445,F,10s,sports,mobile,17,473.98,6,0.0989645217581649,0
327,407,M,40s,fashion,mobile,11,172.77,3,0.28267772387379236,0
542,411,M,20s,fashion,tablet,22,29.61,5,0.0888394174888875,1
647,54,F,50s,sports,pc,16,306.34,5,0.1561744750351093,0
579,138,F,30s,fashion,mobile,8,319.19,6,0.16043477498230377,0
65,473,M,40s,sports,tablet,4,242.39,3,0.13455445547206116,1
292,333,M,50s,book,tablet,17,201.45,13,0.20724953007681854,1
25,272,F,20s,food,mobile,22,446.87,6,0.46028571077683794,0
549,41,M,10s,food,pc,8,469.53,4,0.08263984605092507,0
1,98,F,30s,sports,pc,12,338.21,4,0.04226494440630903,0
911,183,F,20s,fashion,mobile,2,253.11,4,0.03998839981806205,0
549,128,F,40s,food,tablet,3,38.44,6,0.36198311427760477,0
141,229,F,30s,electronics,pc,17,154.01,3,0.10871147041971688,0
744,317,M,50s,fashion,tablet,19,146.12,5,0.3185218542333157,0
648,86,M,30s,sports,tablet,20,33.83,8,0.04286222762006541,0
901,256,M,50s,electronics,pc,14,422.46,4,0.18476402274376064,0
188,209,F,20s,sports,tablet,19,434.19,7,0.19213546194640216,0
128,215,M,10s,fashion,tablet,22,456.62,10,0.11339470433862177,0
201,374,F,30s,book,mobile,5,372.2,4,0.16901585620028312,0
127,100,F,10s,book,pc,8,356.7,4,0.11883832773008182,0
257,49,M,10s,book,tablet,10,241.52,4,0.1879312192518491,0
676,201,F,30s,fashion,pc,12,429.41,2,0.03805418486759504,0
547,436,F,30s,fashion,pc,3,257.52,10,0.24028732232760996,0
194,258,F,10s,electronics,tablet,14,19.67,5,0.2807663785418338,0
703,480,M,40s,fashion,pc,16,294.53,6,0.40781123793001406,0
104,376,F,40s,fashion,mobile,11,198.28,7,0.07260440626168582,0
535,178,M,30s,electronics,mobile,5,263.04,3,0.2655222244088231,0
265,245,F,10s,electronics,tablet,6,223.15,4,0.22397199587430075,0
802,123,M,10s,sports,pc,16,250.92,7,0.19346688826438305,0
942,342,F,20s,food,tablet,10,58.74,8,0.565008412197317,0
974,171,M,10s,food,pc,11,12.19,2,0.17591177995266366,0
384,333,M,40s,sports,tablet,12,173.39,4,0.24601420436448365,0
260,136,F,20s,book,tablet,0,131.0,4,0.4688157008572291,0
414,59,F,40s,fashion,pc,17,128.78,2,0.04749169755075658,0
991,193,F,50s,electronics,mobile,21,468.86,4,0.2579083889344237,0
358,465,F,30s,electronics,tablet,18,410.4,8,0.2150778909438391,0
75,268,M,50s,book,mobile,10,11.62,5,0.07973443092083365,1
355,260,F,30s,electronics,pc,21,9.32,7,0.3837464768545168,1
584,373,M,40s,book,tablet,17,389.57,6,0.05023981357203931,0
771,461,F,40s,sports,pc,9,492.51,9,0.16753874069366506,0
910,95,M,50s,book,mobile,5,235.28,6,0.055535718426089155,0
188,125,M,30s,food,pc,22,219.4,8,0.09569947195158471,0
973,41,M,30s,book,tablet,21,141.53,3,0.13504439610045363,0
685,379,F,20s,sports,mobile,1,334.98,4,0.09662217596199169,0
992,254,F,10s,book,tablet,4,238.47,6,0.08361143933623513,1
290,7,M,20s,sports,mobile,9,87.92,9,0.1369410389674572,0
45,471,M,40s,food,pc,14,243.28,3,0.24555935844207297,0
573,216,M,50s,fashion,pc,13,191.3,3,0.2539903268154357,0
83,69,M,30s,sports,tablet,5,445.45,6,0.15853137969168127,0
123,69,M,20s,fashion,tablet,13,386.94,4,0.4743345951434374,0
358,81,F,50s,sports,tablet,23,352.12,8,0.12394027997100737,0
528,30,M,50s,book,mobile,20,166.94,3,0.08831224687832925,0
66,73,F,10s,fashion,mobile,13,74.11,3,0.14452758166687374,0
936,262,F,30s,sports,tablet,11,433.02,4,0.2607852694131495,0
657,89,F,50s,sports,mobile,22,174.66,6,0.29228863269901634,1
375,403,M,30s,fashion,mobile,3,298.51,5,0.01720498535451002,0
162,208,M,20s,sports,pc,11,297.46,5,0.030583431416544144,0
746,213,M,50s,fashion,pc,20,464.39,4,0.11401894841281779,0
380,322,M,50s,food,pc,16,90.0,13,0.30766204330341435,0
656,266,F,20s,electronics,tablet,18,386.96,4,0.42469973240139713,0
358,400,F,30s,food,pc,15,233.98,2,0.22653624441721973,0
188,293,F,30s,fashion,pc,17,91.5,7,0.15719826332493933,1
322,207,M,50s,book,mobile,5,418.64,7,0.2612458561424447,0
450,333,M,20s,book,pc,8,410.97,2,0.12887378637456526,0
474,77,M,40s,electronics,mobile,18,24.89,5,0.16066112608689437,1
13,288,M,30s,fashion,pc,11,356.17,9,0.3816108882612563,1
184,493,M,40s,sports,tablet,10,80.99,2,0.29655228322748833,1
111,47,M,50s,food,tablet,15,307.13,6,0.2919388881741434,0
927,110,F,40s,food,pc,1,323.68,1,0.026060116679851437,1
508,200,F,40s,electronics,pc,17,334.3,2,0.11152209064576876,0
290,427,M,30s,electronics,pc,5,64.45,6,0.1694371018651045,0
295,210,F,50s,electronics,tablet,21,301.17,2,0.22044153231602387,0
451,376,F,40s,electronics,mobile,4,54.43,10,0.073791342947573,1
904,420,F,30s,electronics,mobile,8,374.05,3,0.12817339461681182,0
215,154,F,40s,electronics,pc,12,36.55,3,0.2861684788127063,1
974,10,M,30s,sports,tablet,6,380.12,3,0.3238000658829392,0
632,415,F,50s,sports,mobile,22,442.33,1,0.3050399714489076,0
894,353,M,20s,food,pc,0,152.78,4,0.31082132776697435,0
567,157,M,30s,food,tablet,9,390.25,6,0.12467183920650596,0
27,261,F,30s,electronics,tablet,17,211.67,4,0.16843739728254092,0
630,77,M,40s,food,mobile,11,399.87,7,0.22751323710042817,0
733,257,F,50s,electronics,tablet,2,344.69,7,0.04897919963383729,0
231,471,M,10s,sports,pc,4,148.12,4,0.3124680351648194,0
565,488,M,10s,book,pc,13,100.9,3,0.23140107733194892,0
807,131,F,20s,sports,mobile,14,457.8,6,0.2846678863376233,1
321,67,F,50s,fashion,tablet,11,420.29,3,0.08848260696268456,0
913,455,M,30s,sports,mobile,3,331.65,6,0.07574039921435301,0
233,228,F,10s,fashion,mobile,23,177.94,5,0.07140022707467385,1
670,163,M,20s,food,tablet,15,257.68,3,0.3318519857443901,1
437,15,F,50s,sports,mobile,10,281.14,5,0.18139473607865944,1
781,232,M,20s,book,tablet,3,47.6,3,0.09214001944541858,1
533,195,M,10s,sports,pc,5,486.26,5,0.41155690392004224,0
403,349,M,40s,sports,mobile,15,50.45,2,0.2557908932536232,1
53,30,M,40s,sports,tablet,1,362.23,4,0.04110295957827022,0
787,359,M,50s,electronics,tablet,12,248.94,9,0.19073558333435459,0
313,338,F,20s,sports,tablet,7,381.14,4,0.03367216325090965,0
281,331,M,30s,sports,mobile,11,134.16,5,0.33100706829376814,0
726,427,F,10s,book,pc,20,200.58,5,0.28158277105678775,0
31,497,F,40s,fashion,mobile,5,265.12,2,0.2583379934366124,1
337,316,M,40s,fashion,pc,2,64.76,7,0.4141612821971963,0
183,486,M,20s,book,mobile,14,426.66,2,0.298209977577472,0
23,296,F,40s,food,mobile,7,495.81,7,0.3997611582827668,1
544,449,M,20s,sports,mobile,1,211.71,4,0.16411087394397825,0
446,413,M,10s,food,pc,15,191.52,6,0.36527122473181045,0
74,330,F,20s,book,tablet,12,299.07,4,0.09797803662132945,1
10,220,F,40s,food,mobile,0,345.89,4,0.2077011662878412,0
484,377,F,20s,fashion,mobile,10,434.95,4,0.37612669788436576,0
456,479,F,40s,electronics,pc,0,189.58,2,0.5387705493614884,0
566,147,F,50s,food,mobile,7,383.59,5,0.2250717320065354,0
564,259,F,40s,electronics,tablet,1,123.84,4,0.19266684584113186,1
660,292,M,40s,food,tablet,12,341.82,6,0.2142018798440098,0
160,299,F,40s,book,pc,20,236.04,7,0.04542454063872055,0
882,143,F,50s,electronics,pc,1,332.53,2,0.07714680845123494,0
14,481,M,30s,food,tablet,3,193.0,5,0.04288523406727948,0
178,425,M,40s,book,tablet,1,150.7,3,0.23361225381713852,0
412,235,M,30s,fashion,tablet,12,245.57,0,0.1500222540887113,0
878,115,M,10s,sports,pc,3,448.08,6,0.12013497489117105,0
53,365,M,20s,book,tablet,20,339.05,4,0.4300302123595215,0
408,90,M,30s,book,tablet,14,307.77,2,0.19189500551357716,0
847,208,F,10s,fashion,tablet,20,361.33,5,0.4536264332766777,0
22,164,M,20s,electronics,mobile,11,365.91,6,0.30939525190304207,0
30,481,M,40s,food,pc,11,150.9,4,0.05134449632919865,0
703,84,M,40s,electronics,pc,4,120.21,5,0.15864047943379458,1
260,77,M,40s,book,pc,9,257.02,5,0.0838568648740198,0
205,161,F,50s,food,pc,1,78.18,5,0.21482895651843656,0
59,5,M,50s,sports,mobile,7,240.0,2,0.10426299199755071,0
471,485,M,50s,sports,mobile,4,348.06,9,0.07743083953030068,0
776,78,F,50s,food,mobile,21,8.67,5,0.1231344655663961,0
466,91,F,10s,book,mobile,7,60.02,5,0.06023795691831654,0
12,87,F,10s,fashion,mobile,23,481.27,3,0.1673034167785991,0
631,270,M,40s,electronics,pc,12,464.33,5,0.15779322668632176,0
927,104,F,20s,electronics,pc,12,211.87,6,0.2095347426409921,0
974,452,F,50s,fashion,pc,22,297.07,8,0.2460413533879347,1
290,487,F,20s,fashion,mobile,14,81.87,4,0.3153958350952497,0
850,500,M,10s,sports,tablet,14,168.85,4,0.2205530917531701,1
760,339,M,50s,fashion,pc,23,397.5,3,0.04195970763207831,0
354,175,F,10s,food,pc,10,428.7,9,0.14014194425122053,0
639,54,M,10s,sports,tablet,22,205.62,6,0.4055988177928645,1
75,388,M,30s,book,mobile,9,158.97,7,0.3087217634589999,0
873,478,M,10s,sports,tablet,5,342.43,1,0.04307879550517939,0
716,211,M,40s,sports,tablet,4,360.36,4,0.12018640610121578,0
561,95,M,10s,electronics,pc,4,491.98,12,0.414758911306219,0
591,223,F,50s,fashion,pc,7,350.18,4,0.4657411189517699,1
441,9,F,40s,food,mobile,0,123.88,2,0.3084254937859933,0
991,53,F,10s,fashion,tablet,1,34.69,6,0.4772245879760104,0
241,77,F,40s,electronics,mobile,16,132.51,6,0.3083709923260175,1
861,206,M,10s,fashion,tablet,6,117.19,2,0.16349297826842787,1
154,316,F,40s,food,pc,22,50.95,8,0.13494680634295572,0
786,302,F,20s,fashion,tablet,8,224.97,5,0.1838525054961517,0
96,310,M,30s,electronics,mobile,3,147.63,6,0.13819756988767234,0
726,330,M,40s,food,tablet,6,462.92,5,0.27348723773258843,0
294,112,M,50s,fashion,mobile,9,204.94,5,0.04520501991734132,0
209,351,M,30s,electronics,tablet,15,438.93,8,0.1810662998707168,0
343,165,F,30s,electronics,pc,9,156.83,3,0.275446514778108,0
88,279,M,10s,sports,pc,6,416.59,5,0.1916133247618087,1
818,27,M,40s,food,mobile,1,229.98,4,0.11325753150493746,1
776,70,M,30s,food,pc,1,21.02,8,0.19606987394055075,0
937,218,M,50s,fashion,tablet,7,246.04,4,0.33214681510538147,1
390,450,M,50s,sports,tablet,13,117.25,6,0.3614168343736703,0
325,365,M,50s,food,pc,17,157.18,7,0.250192883103793,0
940,189,F,10s,electronics,mobile,0,343.76,4,0.06174570223032719,0
889,333,F,20s,food,tablet,16,267.1,6,0.6505569447143897,1
832,435,F,40s,sports,mobile,16,444.86,4,0.12723309325916968,0
157,306,M,30s,book,tablet,21,468.3,5,0.1718169179027627,1
668,124,M,40s,electronics,mobile,4,347.02,5,0.2881603025421915,0
651,19,F,30s,food,mobile,15,432.45,5,0.30775538089442,0
633,257,F,10s,electronics,tablet,6,101.56,11,0.3460670944326046,0
577,296,F,40s,fashion,tablet,14,44.24,3,0.10388193174391226,0
619,416,F,10s,electronics,mobile,18,169.82,6,0.40455276514763594,0
659,22,M,10s,food,tablet,20,166.23,8,0.19052741576254026,0
137,368,F,40s,fashion,pc,1,334.22,6,0.3213881866357533,0
923,477,M,40s,fashion,tablet,15,420.98,9,0.3740599815200868,0
674,450,M,30s,fashion,mobile,8,151.96,6,0.4003379303433334,0
428,40,M,50s,book,tablet,19,215.26,7,0.44113651820873073,0
452,38,F,10s,book,tablet,17,56.95,4,0.22575536672088037,1
612,48,F,20s,fashion,mobile,9,209.31,3,0.16046292525720923,0
850,183,F,30s,food,tablet,23,111.13,8,0.06317333538775578,0
911,75,M,30s,fashion,mobile,19,194.32,5,0.38937917160495084,0
819,209,M,50s,fashion,mobile,20,136.84,5,0.0671244182110177,0
141,183,F,50s,electronics,mobile,3,405.32,2,0.08556699274452126,0
83,435,M,10s,electronics,mobile,1,7.01,8,0.5563299799611441,1
177,107,F,30s,electronics,pc,13,172.66,1,0.26137642555680596,0
198,188,M,30s,sports,pc,21,484.77,6,0.26559897212000505,0
624,264,M,20s,electronics,mobile,0,341.1,2,0.03567742966961247,0
568,86,M,10s,electronics,tablet,7,387.22,5,0.2469857952479836,0
972,324,M,10s,food,pc,10,430.64,2,0.16694695413515526,0
691,331,M,50s,book,mobile,0,184.11,8,0.35076967650970037,1
421,456,M,10s,book,pc,4,37.64,5,0.2065994488883822,1
401,137,M,20s,book,mobile,12,208.29,6,0.03319416143769406,0
698,346,F,10s,sports,pc,16,328.09,5,0.4528856219068056,1
471,386,M,40s,fashion,mobile,9,188.54,5,0.14123472541518023,0
218,336,M,40s,electronics,pc,22,226.91,7,0.3784722864249099,0
925,95,F,20s,food,pc,6,413.62,9,0.24441409533932631,0
929,326,F,50s,sports,tablet,12,22.94,4,0.06378921184686856,0
828,245,F,30s,book,pc,20,170.69,6,0.13645227947935537,0
987,469,F,10s,sports,tablet,3,246.76,2,0.20442404976707856,0
729,90,M,50s,food,pc,20,153.1,3,0.1623824333775376,0
632,59,M,50s,sports,mobile,12,225.69,5,0.3412405717771883,1
951,403,F,10s,book,tablet,0,203.87,5,0.10861008189889672,1
906,28,M,30s,fashion,pc,10,462.33,8,0.3953225279158118,0
175,72,F,10s,book,tablet,20,249.1,1,0.09722438776147438,0
23,270,M,30s,book,mobile,8,240.78,2,0.3461230599343993,0
725,24,M,20s,book,mobile,12,130.97,1,0.29793854778712553,0
917,112,M,30s,sports,mobile,10,27.93,4,0.3973658218090489,1
235,300,M,50s,food,mobile,7,153.24,6,0.06258291073147584,0
13,485,M,20s,book,mobile,6,18.47,7,0.14196042017067828,0
101,56,F,40s,sports,tablet,21,414.25,5,0.242297656756397,0
929,474,M,20s,food,tablet,19,106.12,7,0.34215395506500973,0
536,223,M,30s,fashion,pc,14,456.04,3,0.13904354734947583,1
876,120,M,20s,book,pc,14,443.49,3,0.2128694320545815,0
523,179,M,20s,electronics,mobile,20,334.02,3,0.3316723613216947,0
785,288,M,40s,sports,mobile,11,431.96,5,0.16132906823211435,0
452,434,F,30s,fashion,tablet,16,439.57,9,0.10210710249907427,0
431,425,M,50s,fashion,mobile,22,389.29,3,0.3285433581446688,0
793,450,F,20s,fashion,mobile,5,256.42,4,0.05031625852067015,0
606,281,M,10s,sports,mobile,12,475.27,5,0.07219144450011147,0
713,372,M,50s,food,pc,15,409.78,8,0.2342265830084122,0
533,492,F,20s,electronics,tablet,22,67.86,3,0.2272651885299731,1
852,189,M,50s,food,pc,0,212.85,5,0.13153813493234545,0
979,66,M,10s,book,mobile,12,272.15,2,0.033663641809599576,0
723,298,F,50s,electronics,mobile,6,267.06,3,0.18704454944962848,0
652,449,M,50s,food,pc,12,192.87,4,0.4421819990956867,0
293,420,F,10s,book,pc,6,268.16,6,0.19488251984403476,0
810,249,F,10s,electronics,tablet,7,51.03,4,0.08293640553739132,0
913,76,F,10s,sports,mobile,17,329.34,7,0.0924578270172192,0
101,137,M,40s,book,mobile,16,251.38,4,0.1298141242282437,0
502,164,M,10s,food,pc,15,394.89,3,0.06662894943926315,0
304,233,F,50s,electronics,tablet,16,348.23,3,0.2462414591013197,0
871,255,M,10s,book,tablet,7,60.82,1,0.2997485489945278,1
540,476,F,20s,book,mobile,6,178.6,3,0.18333515276862383,0
553,294,M,10s,sports,mobile,17,369.44,7,0.22639360501325478,0
355,417,F,10s,book,pc,3,171.76,5,0.37535520177761583,0
303,170,M,30s,electronics,mobile,23,285.62,3,0.15006824965237903,0
496,317,F,50s,fashion,pc,21,480.83,5,0.14627132337891308,0
658,174,M,50s,electronics,mobile,1,44.56,5,0.2350294940149473,1
768,470,F,20s,electronics,mobile,15,99.19,5,0.13392069654450087,0
974,345,M,40s,sports,mobile,17,242.9,3,0.27344318247055466,0
227,445,F,30s,sports,tablet,22,370.52,6,0.06045978619112942,0
236,18,M,20s,book,mobile,7,168.41,3,0.16273242043827793,0
873,70,M,20s,sports,mobile,13,63.14,7,0.08331433710792761,0
892,338,F,50s,book,tablet,17,161.31,2,0.3370467310136877,0
455,116,M,30s,fashion,tablet,18,323.99,6,0.34598891893701506,1
13,80,M,50s,food,mobile,23,397.31,3,0.03706451183620838,1
210,15,M,40s,sports,tablet,3,488.62,5,0.29693655521695733,0
741,176,M,50s,sports,tablet,21,381.87,5,0.32529309251363875,0
397,456,F,10s,fashion,tablet,13,248.67,9,0.30364148874349384,0
100,269,M,50s,sports,tablet,1,149.85,6,0.08304682378653619,0
31,119,M,10s,fashion,pc,16,464.12,3,0.24047241736486497,0
898,299,F,20s,book,mobile,5,269.43,5,0.053007772378791104,0
528,188,M,40s,sports,pc,7,345.95,7,0.11794554271568161,0
649,57,F,10s,sports,mobile,15,238.86,5,0.11860042577659492,0
329,199,M,40s,book,tablet,20,124.84,5,0.12338299318270583,0
166,17,F,50s,sports,pc,0,275.73,7,0.014207222727056898,0
459,434,M,50s,electronics,tablet,17,420.75,4,0.0417696857188799,0
822,288,F,20s,fashion,tablet,2,194.74,5,0.039139313849956336,0
952,406,F,50s,food,tablet,17,336.02,4,0.4121797313720211,0
982,55,F,10s,electronics,mobile,9,25.97,5,0.247612364312088,0
993,499,M,20s,food,tablet,1,468.59,5,0.09300565751202437,0
100,441,F,40s,electronics,mobile,18,485.12,6,0.2142825497185537,0
621,269,M,20s,electronics,mobile,10,196.22,8,0.2122434528048804,0
855,303,F,40s,electronics,tablet,18,251.7,3,0.38924906971090445,0
173,87,F,30s,fashion,mobile,23,84.49,3,0.01034894291474936,0
749,318,F,10s,food,pc,23,102.12,7,0.4130603203449208,0
162,438,M,10s,book,mobile,2,303.02,7,0.44714615593752427,0
905,29,M,40s,book,tablet,9,315.37,3,0.11709631081850634,0
728,22,F,50s,sports,tablet,15,174.1,4,0.33145256237213766,0
776,321,F,50s,fashion,pc,2,190.14,6,0.05691797912020765,0
263,285,F,30s,fashion,pc,23,255.58,8,0.36626620369899493,0
804,48,F,40s,fashion,mobile,18,470.2,7,0.1994885349509233,0
274,5,F,30s,electronics,mobile,19,79.08,4,0.07276122138358007,1
3,250,F,40s,fashion,pc,20,278.01,6,0.20532441672882473,0
28,163,F,30s,book,tablet,6,33.8,4,0.4772517768375927,1
326,202,F,40s,fashion,tablet,16,231.88,3,0.06475720666024724,0
940,467,M,10s,electronics,pc,7,201.62,4,0.13342657179735032,0
149,101,F,30s,food,pc,2,86.28,4,0.14627857117058776,0
540,71,M,30s,fashion,tablet,6,86.18,4,0.24783615315635485,0
488,430,F,40s,food,tablet,9,227.8,3,0.048168758276804065,0
822,163,M,20s,sports,mobile,18,67.66,4,0.215866873215962,0
438,173,M,20s,electronics,pc,14,150.92,0,0.12845707171125278,0
65,141,F,10s,fashion,pc,14,40.25,5,0.39715728099802744,1
356,138,M,50s,sports,pc,4,152.16,6,0.10397857293592744,0
533,66,M,50s,sports,tablet,2,269.18,3,0.13978516765604224,0
252,198,F,10s,food,mobile,2,373.22,4,0.2373568193704974,1
235,328,F,50s,book,tablet,3,416.05,6,0.1425222899581728,1
227,228,F,40s,book,pc,14,172.23,8,0.26632857284462236,0
525,281,M,20s,book,pc,15,469.7,5,0.14205256175831826,1
313,172,F,10s,book,pc,4,124.11,6,0.03297600082049127,1
49,316,M,40s,electronics,pc,20,44.89,6,0.18195473196721823,1
118,431,F,10s,fashion,pc,7,462.88,8,0.018059512071495535,0
54,40,F,20s,fashion,tablet,9,272.21,4,0.11612017807972798,1
650,7,M,50s,electronics,mobile,21,178.93,2,0.07137282505869631,1
565,174,M,40s,food,pc,20,449.56,5,0.3922412811835311,0
44,151,M,20s,fashion,pc,1,388.99,6,0.16847221916280875,0
815,211,F,10s,sports,pc,13,417.06,3,0.20003394866179627,0
53,302,F,30s,fashion,tablet,4,149.71,4,0.29734463434483344,0
586,86,F,40s,electronics,tablet,6,437.38,3,0.20755165907964426,1
558,397,M,10s,food,pc,10,326.64,5,0.24461882892313083,0
525,253,M,10s,fashion,pc,2,370.32,5,0.09586744809250315,0
677,21,M,20s,electronics,pc,11,159.65,7,0.0754447450932065,0
102,257,M,10s,sports,pc,13,126.28,7,0.3539786726548765,0
792,379,F,40s,book,pc,22,207.05,6,0.19944004633005583,1
770,403,M,40s,sports,tablet,0,289.73,5,0.3284392996593488,0
982,381,M,10s,sports,pc,21,334.66,3,0.07791919604131727,0
849,444,F,20s,food,pc,15,251.49,5,0.18823901011264713,0
868,33,F,40s,fashion,pc,14,350.94,9,0.2406205487432432,0
398,260,M,30s,book,tablet,0,355.62,4,0.3129273949028446,0
138,234,M,50s,electronics,pc,22,334.71,7,0.6544350417047148,1
675,3,M,20s,book,tablet,21,129.29,8,0.21493978881942757,0
921,347,M,20s,fashion,mobile,12,225.93,6,0.12276302482250412,1
387,308,M,50s,food,tablet,14,384.05,8,0.16144479179296659,0
111,489,M,50s,fashion,pc,16,444.05,5,0.27251195931923566,0
614,227,F,40s,electronics,tablet,8,253.08,6,0.16209852776823447,0
17,284,F,10s,book,pc,4,493.46,5,0.3154226679106104,0
780,70,F,10s,sports,tablet,22,91.48,5,0.30663615859212734,0
182,454,F,30s,fashion,tablet,11,116.07,6,0.1125188043534326,0
884,439,M,10s,food,mobile,16,233.07,7,0.5254200948392977,1
536,313,M,30s,food,tablet,10,256.83,3,0.07607906914722509,0
541,364,M,30s,book,mobile,10,215.12,5,0.49410440751218226,0
171,471,M,20s,sports,mobile,23,218.05,9,0.3224855093337604,1
409,254,F,20s,electronics,tablet,7,246.19,6,0.1981332938924662,1
740,481,M,40s,sports,tablet,14,163.48,8,0.23091095428891925,0
378,144,M,50s,book,tablet,1,69.82,9,0.23805632097008494,0
188,24,M,50s,sports,mobile,21,478.27,4,0.08903843102856308,0
858,453,M,30s,book,pc,9,398.52,5,0.16556996919645295,0
230,425,F,50s,sports,pc,20,408.38,6,0.12155847545865445,0
833,234,M,30s,fashion,mobile,21,185.65,4,0.47413610150416774,0
852,333,F,50s,food,mobile,13,204.92,7,0.17877027288474537,0
119,175,M,40s,book,tablet,4,468.24,7,0.0853589726511871,0
156,332,M,20s,book,tablet,16,486.59,9,0.07432751398302125,0
784,325,M,20s,food,pc,17,471.6,4,0.14019287469164932,0
687,357,F,30s,electronics,pc,18,323.09,4,0.06433163538085096,0
465,159,M,50s,book,pc,6,125.14,10,0.048972545364479717,0
104,348,M,10s,fashion,tablet,17,304.46,6,0.009926032822583133,0
604,348,M,40s,sports,tablet,11,296.6,5,0.32650644496026954,0
698,286,F,50s,fashion,mobile,14,454.58,4,0.1188582420444158,0
972,18,F,10s,book,tablet,13,159.28,3,0.04705457254037565,0
795,44,M,40s,electronics,pc,9,104.34,4,0.1009844417095836,1
502,155,F,40s,book,mobile,16,136.57,3,0.2823911262488214,0
693,355,M,20s,electronics,tablet,0,125.36,5,0.23543746294309492,0
682,410,M,30s,food,pc,3,325.95,5,0.702497254501205,0
699,377,F,50s,sports,tablet,8,407.15,3,0.07344890395653526,0
175,231,M,40s,fashion,mobile,3,187.22,5,0.19015039313555546,1
734,497,M,50s,electronics,tablet,18,92.32,10,0.11786178966137836,0
745,371,F,40s,fashion,pc,23,174.83,5,0.20553663802846117,0
674,316,F,20s,food,mobile,4,275.55,11,0.22361233281675358,0
421,402,F,30s,book,pc,17,333.92,3,0.37755462144222324,0
134,225,F,10s,electronics,mobile,14,277.15,3,0.3019009887103277,0
391,217,M,10s,sports,tablet,19,132.08,5,0.07416448404401736,0
992,56,M,20s,electronics,tablet,7,459.42,3,0.4076043452602537,0
736,31,M,40s,book,pc,1,221.72,6,0.13315289874771327,0
501,357,M,20s,book,tablet,12,232.19,2,0.17273572807674575,1
665,59,M,30s,sports,mobile,12,483.86,7,0.0573536135437603,0
33,380,M,10s,sports,tablet,13,434.84,6,0.09500100452146626,0
55,386,M,50s,food,tablet,14,404.1,6,0.1979919639287626,0
954,353,M,10s,fashion,tablet,20,95.43,5,0.31942283122178744,0
519,423,F,30s,electronics,tablet,11,419.85,7,0.055987435197019736,0
756,445,M,40s,food,tablet,22,230.38,2,0.14452191408751505,0
825,235,M,20s,fashion,tablet,4,108.65,3,0.18028200792136237,0
638,107,M,10s,food,tablet,2,495.49,4,0.05424216712280112,0
12,191,M,10s,sports,tablet,17,90.17,5,0.0835402603267413,0
528,480,M,50s,sports,pc,2,461.36,5,0.09553283467287645,0
720,18,F,20s,book,pc,13,5.26,5,0.2244564974842185,0
555,401,F,50s,electronics,tablet,1,221.77,2,0.21867261649898173,0
373,226,F,50s,electronics,pc,17,19.8,2,0.057886664325623505,0
484,167,M,40s,electronics,tablet,12,456.66,4,0.17669076253149335,0
973,71,M,10s,food,tablet,1,67.32,4,0.1880964604593011,0
647,362,M,20s,food,tablet,11,338.18,10,0.14197526598004975,0
228,54,M,40s,electronics,pc,1,317.45,7,0.4338973965653386,1
623,245,F,40s,book,mobile,7,390.64,3,0.3543655199553593,1
307,483,F,40s,fashion,tablet,4,374.7,5,0.36104339998084334,0
457,350,M,30s,food,tablet,10,21.06,8,0.45000768555216486,0
160,76,M,30s,electronics,mobile,12,197.26,7,0.24522614324496841,0
331,35,F,40s,sports,pc,20,164.65,6,0.11705382458968966,0
776,267,F,30s,food,mobile,16,486.58,6,0.0854689357812595,0
